[2025-05-13 23:36:35,250][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 4312
[2025-05-13 23:36:35,250][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 4413
[2025-05-13 23:36:35,250][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'symbol' at line: 4538
[2025-05-13 23:36:35,250][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'margins' of parentNode 'text_box' at line: 4580
[2025-05-13 23:36:35,250][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'margins' of parentNode 'text_box' at line: 4600
[2025-05-13 23:36:35,250][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'margins' of parentNode 'text_box' at line: 4620
[2025-05-13 23:36:35,250][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'margins' of parentNode 'text_box' at line: 4640
[2025-05-13 23:36:35,250][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'margins' of parentNode 'text_box' at line: 4660
[2025-05-13 23:36:35,251][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'margins' of parentNode 'text_box' at line: 4680
[2025-05-13 23:36:35,251][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'margins' of parentNode 'text_box' at line: 4700
[2025-05-13 23:36:35,251][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'margins' of parentNode 'text_box' at line: 4722
[2025-05-13 23:36:35,251][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'margins' of parentNode 'text_box' at line: 4742
[2025-05-13 23:36:35,251][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'margins' of parentNode 'text_box' at line: 4762
[2025-05-13 23:36:35,252][WARN]:  KiCad Schematic Reader: Unsupported keyword: 'embedded_fonts' of parentNode 'kicad_sch' at line: 11606
[2025-05-13 23:36:35,253][INFO]:  Converting document: 'Z:/Projekte/OpenHornet/OpenHornet/ECAD/PCBs/ABSIS/ABSIS_ALE/ABSIS_ALE.kicad_sch'
[2025-05-13 23:36:35,253][INFO]:  KiCad Symbol Converter: Converting KiCad symbol: 'Device:C'
[2025-05-13 23:36:35,254][INFO]:  KiCad Symbol Converter: Generating DeviceSet: 'C'
[2025-05-13 23:36:35,254][INFO]:  KiCad Symbol Converter: Symbol pin '~' at line '115' was renamed to '~@1' because of name duplication
[2025-05-13 23:36:35,254][INFO]:  KiCad Symbol Converter: Symbol pin '~' at line '133' was renamed to '~@2' because of name duplication
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Generating DeviceSet: 'C' finished successfully
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Converting KiCad symbol: 'Device:C' finished successfully
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Converting KiCad symbol: 'Device:D_Schottky'
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Generating DeviceSet: 'D_Schottky'
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Generating DeviceSet: 'D_SCHOTTKY' finished successfully
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Converting KiCad symbol: 'Device:D_Schottky' finished successfully
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Converting KiCad symbol: 'Device:L'
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Generating DeviceSet: 'L'
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Generating DeviceSet: 'L' finished successfully
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Converting KiCad symbol: 'Device:L' finished successfully
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Converting KiCad symbol: 'Device:Polyfuse'
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Generating DeviceSet: 'Polyfuse'
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Symbol pin '~' at line '576' was renamed to '~@1' because of name duplication
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Symbol pin '~' at line '594' was renamed to '~@2' because of name duplication
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Generating DeviceSet: 'POLYFUSE' finished successfully
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Converting KiCad symbol: 'Device:Polyfuse' finished successfully
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Converting KiCad symbol: 'Device:R'
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Generating DeviceSet: 'R'
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Symbol pin '~' at line '700' was renamed to '~@1' because of name duplication
[2025-05-13 23:36:35,255][INFO]:  KiCad Symbol Converter: Symbol pin '~' at line '718' was renamed to '~@2' because of name duplication
[2025-05-13 23:36:35,257][INFO]:  KiCad Symbol Converter: Generating DeviceSet: 'R' finished successfully
[2025-05-13 23:36:35,257][INFO]:  KiCad Symbol Converter: Converting KiCad symbol: 'Device:R' finished successfully
[2025-05-13 23:36:35,257][INFO]:  KiCad Symbol Converter: Converting KiCad symbol: 'GND_1'
[2025-05-13 23:36:35,257][INFO]:  KiCad Symbol Converter: Generating DeviceSet: 'GND_1'
[2025-05-13 23:36:35,257][INFO]:  KiCad Symbol Converter: Generating DeviceSet: 'GND_1' finished successfully
